"Time Frame","Date","Ta (°C)","Tm (°C)","I3 (W/m2)","I15 (W/m2)","P (kW)","","",""
"5","8/18/13 5:59 AM","20.4005","16.49783333333334","34.19033333333334","36.17116666666666","14.86806666666667","","",""
"6","8/18/13 6:59 AM","22.94483333333333","21.22016666666667","186.3106666666666","195.4231666666667","129.87575","","",""
"7","8/18/13 7:59 AM","26.66233333333333","31.4525","387.0823333333335","425.6165000000001","300.9770999999998","","",""
"8","8/18/13 8:59 AM","29.65733333333334","39.3595","565.9815000000001","649.8860000000001","445.1063666666668","","",""
"9","8/18/13 9:59 AM","31.37533333333333","43.494","734.4838333333331","818.3569999999997","590.2009166666666","","",""
"10","8/18/13 10:59 AM","32.25166666666667","47.15283333333334","853.0856666666667","918.6631666666668","662.1112666666667","","",""
"11","8/18/13 11:59 AM","32.883","49.34166666666667","911.4006666666667","960.7578333333331","694.643116666667","","",""
"12","8/18/13 12:59 PM","33.609","49.74316666666667","903.9265000000003","941.6288333333333","681.3022833333333","","",""
"13","8/18/13 1:59 PM","33.943","46.79749999999999","836.1229999999998","861.6181666666669","630.4539666666666","","",""
"14","8/18/13 2:59 PM","33.92983333333333","43.9605","708.4658333333336","715.4826666666665","532.8603666666667","","",""
"15","8/18/13 3:59 PM","33.47633333333334","39.992","532.4763333333332","524.2114999999999","393.6081166666667","","",""
"16","8/18/13 4:59 PM","33.64416666666667","35.49883333333333","336.4616666666668","306.5063333333333","218.9931666666667","","",""
"17","8/18/13 5:59 PM","32.09483333333333","29.72999999999999","146.245","107.112","66.50801666666665","","",""
"18","8/18/13 6:59 PM","27.241","24.71383333333334","8.781666666666666","11.90933333333333","6.421000000000001","","",""
"19","8/18/13 7:59 PM","25.19233333333333","21.837","0","0","0","","",""
"20","8/18/13 8:59 PM","23.83166666666667","20.20533333333333","0","0","0","","",""
"21","8/18/13 9:49 PM","23.044","19.4384","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/19/13 4:59 AM","18.294","13.57466666666667","0","0.5799999999999993","0.02206666666666666","","",""
"5","8/19/13 5:59 AM","19.077","14.56816666666667","29.06666666666666","32.202","14.68843333333333","","",""
"6","8/19/13 6:59 AM","22.17683333333333","19.90033333333333","164.865","185.2566666666667","120.24795","","",""
"7","8/19/13 7:59 AM","27.26766666666666","32.45516666666667","362.5041666666665","404.0478333333334","283.1963500000001","","",""
"8","8/19/13 8:59 AM","30.19016666666667","38.5595","541.4321666666665","623.210333333333","430.0863333333334","","",""
"9","8/19/13 9:59 AM","31.71433333333333","42.55949999999999","709.2996666666666","793.8260000000001","567.7063333333335","","",""
"10","8/19/13 10:59 AM","32.83566666666666","45.63933333333333","831.7778333333332","902.0761666666663","651.2811333333332","","",""
"11","8/19/13 11:59 AM","34.114","47.66833333333333","897.5133333333331","949.652","686.0348499999999","","",""
"12","8/19/13 12:59 PM","34.85316666666667","48.1265","896.9606666666667","940.6951666666665","679.6432499999999","","",""
"13","8/19/13 1:59 PM","35.21716666666667","46.51716666666667","833.9371666666666","860.1334999999995","625.9622166666668","","",""
"14","8/19/13 2:59 PM","35.05933333333333","43.72933333333334","707.138833333333","715.6826666666669","524.7988666666666","","",""
"15","8/19/13 3:59 PM","34.33533333333334","39.65233333333334","522.8565","515.7619999999999","379.2102166666664","","",""
"16","8/19/13 4:59 PM","34.41816666666667","35.35599999999999","322.6724999999998","298.0316666666668","209.8011833333333","","",""
"17","8/19/13 5:59 PM","32.42633333333334","30.33433333333333","136.1073333333333","103.304","63.42453333333333","","",""
"18","8/19/13 6:59 PM","28.22083333333333","25.15516666666667","7.286333333333332","10.92616666666667","5.852099999999998","","",""
"19","8/19/13 7:59 PM","25.78916666666666","21.41616666666667","0","0","0","","",""
"20","8/19/13 8:59 PM","23.93366666666667","18.84033333333333","0","0","0","","",""
"21","8/19/13 9:49 PM","22.9596","17.4642","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/20/13 4:59 AM","18.29333333333333","13.28683333333333","0","0.1748888888888889","0.01373333333333333","","",""
"5","8/20/13 5:59 AM","18.70383333333334","14.34233333333333","30.47783333333333","33.43033333333334","13.89201666666667","","",""
"6","8/20/13 6:59 AM","22.46816666666667","21.86200000000001","169.6786666666667","190.1741666666667","119.02415","","",""
"7","8/20/13 7:59 AM","27.41783333333333","37.1275","364.1648333333333","405.6568333333333","285.7347333333335","","",""
"8","8/20/13 8:59 AM","31.57816666666666","47.57833333333334","531.4493333333335","608.1185000000003","420.1778333333334","","",""
"9","8/20/13 9:59 AM","33.71216666666667","54.93333333333334","693.0276666666666","764.3896666666667","548.3667333333332","","",""
"10","8/20/13 10:59 AM","35.4755","59.20216666666666","810.1616666666669","874.1198333333331","621.0426499999999","","",""
"11","8/20/13 11:59 AM","36.85616666666666","57.7255","885.9190000000002","932.0328333333329","663.730466666667","","",""
"12","8/20/13 12:59 PM","37.6295","55.73983333333333","885.3846666666661","922.1040000000002","660.503133333333","","",""
"13","8/20/13 1:59 PM","37.22916666666666","51.2155","814.1370000000001","834.5823333333336","608.31505","","",""
"14","8/20/13 2:59 PM","34.85316666666667","43.90666666666667","610.0336666666669","615.877","453.2054666666666","","",""
"15","8/20/13 3:59 PM","32.78316666666667","36.74766666666667","354.7568333333333","355.1774999999999","262.1145666666668","","",""
"16","8/20/13 4:59 PM","32.06983333333333","31.63533333333333","170.7408333333333","159.338","115.8811666666667","","",""
"17","8/20/13 5:59 PM","30.68733333333333","29.23483333333333","89.97116666666665","79.68450000000001","57.74023333333336","","",""
"18","8/20/13 6:59 PM","27.7945","25.59283333333333","10.40466666666667","10.50466666666668","6.774133333333333","","",""
"19","8/20/13 7:59 PM","26.27683333333333","24.131","0","0.058","0","","",""
"20","8/20/13 8:59 PM","25.9115","24.42933333333333","0","0","0","","",""
"21","8/20/13 9:49 PM","24.7618","23.4136","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/21/13 4:59 AM","23.53266666666667","22.00733333333333","0","0","0","","",""
"5","8/21/13 5:59 AM","24.2545","23.3405","13.548","14.88816666666666","7.098833333333332","","",""
"6","8/21/13 6:59 AM","25.04633333333334","24.98033333333333","89.68166666666667","95.18683333333333","60.51883333333334","","",""
"7","8/21/13 7:59 AM","26.14866666666667","29.25783333333334","316.2273333333333","366.0664999999998","246.7458833333333","","",""
"8","8/21/13 8:59 AM","27.83666666666667","33.55333333333333","479.9861666666667","556.8258333333334","370.1359999999999","","",""
"9","8/21/13 9:59 AM","29.26116666666667","35.231","540.3316666666667","666.6603333333331","424.5716833333335","","",""
"10","8/21/13 10:59 AM","30.58116666666666","39.72433333333333","671.4016666666668","709.5381666666669","523.4942166666667","","",""
"11","8/21/13 11:59 AM","31.36383333333334","41.178","668.3206666666667","670.4458333333333","524.3271500000001","","",""
"12","8/21/13 12:59 PM","32.01866666666667","39.71316666666667","524.4684999999998","584.7131666666668","426.6223333333334","","",""
"13","8/21/13 1:59 PM","32.78766666666666","40.55716666666667","524.8304999999998","526.4388333333333","394.5506000000002","","",""
"14","8/21/13 2:59 PM","32.46533333333333","38.31666666666667","463.967","438.9728333333333","345.6712166666667","","",""
"15","8/21/13 3:59 PM","31.93583333333333","36.264","463.2855","440.1536666666668","341.7415999999999","","",""
"16","8/21/13 4:59 PM","29.81433333333334","30.72683333333333","224.0508333333333","208.1538333333334","155.87105","","",""
"17","8/21/13 5:59 PM","28.132","27.20883333333333","85.74083333333336","82.47700000000002","56.85151666666668","","",""
"18","8/21/13 6:59 PM","26.80466666666667","25.606","6.375333333333335","7.314666666666665","4.012066666666667","","",""
"19","8/21/13 7:59 PM","26.12033333333333","24.46616666666667","0","0","0","","",""
"20","8/21/13 8:59 PM","25.867","24.54966666666667","0","0","0","","",""
"21","8/21/13 9:49 PM","25.4626","23.9492","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/22/13 4:59 AM","24.72066666666667","23.56883333333333","0","0.1878260869565218","0","","",""
"5","8/22/13 5:59 AM","24.82466666666667","23.84816666666667","22.5585","24.92333333333333","11.45881666666667","","",""
"6","8/22/13 6:59 AM","25.8725","26.41216666666667","144.5983333333333","158.9613333333333","102.0449666666667","","",""
"7","8/22/13 7:59 AM","27.58766666666666","30.85416666666667","331.0411666666668","367.3926666666667","254.6918","","",""
"8","8/22/13 8:59 AM","29.35666666666667","35.98516666666666","516.5386666666667","583.373","230.7129166666667","","",""
"9","8/22/13 9:59 AM","30.4625","40.10866666666666","598.315833333333","493.3870000000001","0","","",""
"10","8/22/13 10:59 AM","30.602","40.99700000000001","693.0599999999998","357.0800000000004","0","","",""
"11","8/22/13 11:59 AM","31.15","42.95866666666667","747.0806666666668","504.7373333333334","212.5429333333333","","",""
"12","8/22/13 12:59 PM","32.71816666666667","45.97433333333333","826.3754999999995","872.2520000000001","628.6117833333335","","",""
"13","8/22/13 1:59 PM","32.36033333333334","41.95866666666667","661.7438333333332","688.0528333333333","498.7926666666667","","",""
"14","8/22/13 2:59 PM","32.26750000000001","40.06366666666667","638.7885000000002","650.2756666666669","481.8413333333334","","",""
"15","8/22/13 3:59 PM","32.377","37.05083333333334","455.7661666666664","459.4605","336.6385166666665","","",""
"16","8/22/13 4:59 PM","30.86933333333333","32.1225","278.8768333333333","260.4715","185.6368333333333","","",""
"17","8/22/13 5:59 PM","28.75466666666667","27.36716666666667","108.5468333333333","92.04649999999998","60.65176666666666","","",""
"18","8/22/13 6:59 PM","26.119","24.42033333333334","8.785166666666667","10.023","5.777483333333331","","",""
"19","8/22/13 7:59 PM","25.15816666666666","22.67666666666667","0","0","0","","",""
"20","8/22/13 8:59 PM","24.63816666666667","21.837","0","0.07299999999999998","0","","",""
"21","8/22/13 9:49 PM","23.8828","20.695","0","0.4557142857142852","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/23/13 4:59 AM","21.16633333333333","18.15483333333333","0","0.2964444444444445","0","","",""
"5","8/23/13 5:59 AM","21.18583333333333","18.2295","23.19366666666667","25.34266666666666","13.16801666666667","","",""
"6","8/23/13 6:59 AM","23.619","21.982","142.324","159.4070000000001","107.9108333333333","","",""
"7","8/23/13 7:59 AM","26.29383333333333","29.24266666666667","332.1171666666667","373.1093333333334","256.6809333333334","","",""
"8","8/23/13 8:59 AM","28.29383333333333","36.193","516.2784999999999","586.9750000000001","401.8389333333333","","",""
"9","8/23/13 9:59 AM","30.10383333333333","41.347","673.7583333333333","760.4941666666668","542.13215","","",""
"10","8/23/13 10:57 AM","30.6605","43.38325","789.908139534884","861.7913953488372","620.8731627906978","","",""
"11","8/23/13 11:57 AM","31.39116666666666","44.70466666666667","858.4943333333334","913.4398333333332","657.1287666666665","","",""
"12","8/23/13 12:57 PM","31.97450000000001","45.393","850.907","901.9658333333331","646.8738500000002","","",""
"13","8/23/13 1:57 PM","31.84833333333333","43.49583333333334","788.4561666666667","820.522166666667","597.4972499999998","","",""
"14","8/23/13 2:57 PM","32.05333333333333","42.368","670.9386666666666","678.1703333333336","500.8418166666667","","",""
"15","8/23/13 3:57 PM","31.95766666666667","38.41983333333334","492.5129999999997","486.0564999999999","359.5367666666667","","",""
"16","8/23/13 4:57 PM","29.99283333333334","31.04633333333333","207.8346666666667","200.0145","142.8250666666667","","",""
"17","8/23/13 5:57 PM","27.458","25.99316666666666","54.31300000000002","53.376","35.97334999999999","","",""
"18","8/23/13 6:57 PM","25.99083333333333","23.7165","9.214833333333333","9.812333333333333","6.283850000000004","","",""
"19","8/23/13 7:57 PM","24.80333333333334","21.4405","0","0","0","","",""
"20","8/23/13 8:57 PM","23.83883333333333","20.12783333333333","0","0.232","0","","",""
"21","8/23/13 9:47 PM","22.8072","19.0378","0","0.03685185185185185","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/24/13 4:57 AM","20.88983333333333","16.857","0","1.159999999999999","0","","",""
"5","8/24/13 5:57 AM","20.529","16.51916666666667","21.32533333333333","23.95716666666667","11.18948333333333","","",""
"6","8/24/13 6:57 AM","22.64833333333334","21.92666666666667","151.3613333333334","170.7388333333333","107.36895","","",""
"7","8/24/13 7:57 AM","26.43849999999999","35.04149999999999","344.4671666666666","383.7420000000001","264.9925333333333","","",""
"8","8/24/13 8:57 AM","28.5675","43.16633333333333","520.3163333333337","597.3668333333333","406.4195166666666","","",""
"9","8/24/13 9:57 AM","31.20516666666667","51.33566666666666","670.7341666666665","757.7026666666669","536.01475","","",""
"10","8/24/13 10:57 AM","32.94366666666667","55.909","783.1278333333333","853.9018333333336","604.9252833333333","","",""
"11","8/24/13 11:57 AM","33.95933333333334","58.29783333333333","777.4069999999998","770.4651666666667","593.2760333333334","","",""
"12","8/24/13 12:57 PM","36.18016666666667","60.24583333333334","885.3751666666665","929.3778333333332","655.2223000000002","","",""
"13","8/24/13 1:57 PM","36.11783333333334","56.77916666666667","849.1768333333331","855.5566666666667","625.0457833333331","","",""
"14","8/24/13 2:57 PM","34.11233333333334","43.78366666666667","537.254833333333","507.8171666666668","396.9734333333333","","",""
"15","8/24/13 3:57 PM","34.04","42.1445","438.7343333333333","457.0570000000001","319.2368333333333","","",""
"16","8/24/13 4:57 PM","33.51366666666667","37.12383333333333","291.9366666666667","269.8913333333334","187.4856333333333","","",""
"17","8/24/13 5:57 PM","31.57516666666666","30.80933333333334","101.5298333333333","83.31349999999996","55.03449999999999","","",""
"18","8/24/13 6:57 PM","27.8815","25.04533333333333","4.544500000000001","5.544166666666665","3.434633333333333","","",""
"19","8/24/13 7:57 PM","26.51416666666667","23.334","0","0","0","","",""
"20","8/24/13 8:57 PM","25.26433333333333","21.37083333333333","0","0","0","","",""
"21","8/24/13 9:47 PM","24.1314","20.0418","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
